"CNPJ","NOME","PROJETO","DATA","VALOR (R$)"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","68,33"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2924 - CT - UFC/FCPC - IMPLANTACAO E OFERTA DOS CURSOS DE GRADUACAO DA UAB/UFC 2012","19/01/2017","381,12"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1016 - CARTA -  UFC/FCPC RADIO UNIVERSITARIA FM","18/01/2017","20,68"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","2831 - CV - FINEP/FCPC - RIMEC  IMPLANTAÇÃO E CONS. DA REDE TEMAT.INSUMO FARMACÊUTICO","18/01/2017","19,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","81,80"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","29,96"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","6,84"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","9,45"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","13,47"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","44,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","10,60"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","15,37"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","28,89"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","17,51"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","24,99"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","22,21"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","27,86"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","45,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","23,32"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","33,46"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","25,13"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","12,21"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","14,81"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","22,45"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","22,81"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","51,05"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","28,96"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","11,99"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","60,67"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","25,98"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","31,86"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","34,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","16,33"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","5,58"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","87,54"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","0,83"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","19,20"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","68,26"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","14,54"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","49,55"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","24,29"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","11,29"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","1089 - RESCISAO CONTRATUAL","18/01/2017","0,67"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","1.056,51"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","57,19"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","48,43"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","253,82"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","50,06"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","27,75"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","43,14"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","231,19"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","16,35"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","909,74"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","45,51"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","577,86"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","273,84"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","280,70"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","22,08"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","101,07"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","527,49"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","12,90"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","194,97"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","70,50"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","105,00"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","0101 - FCPC","18/01/2017","1.370,60"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","52,62"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","32,44"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","420,69"
"desconhecido","RECEITA FEDERAL DO BRASIL - RFB","3230 - TC. FURUKAWA/UFC/FCPC - SISTEMA INFORMATIZADO DE FERRAMENTAS VERSÃO II","11/01/2017","31,07"
